account_id,district_id,Account_type,New_Date,New_Frequency,Card_Assigned
1896,74,Salary account,2016-10-05,Monthly Issuance,Silver
5387,1,Salary account,2016-10-05,Monthly Issuance,Silver
3535,1,Salary account,2016-10-05,Monthly Issuance,Silver
1120,1,Savings account,2016-10-05,Monthly Issuance,Silver
1485,36,NRI account,2016-10-03,Monthly Issuance,Silver
7769,23,NRI account,2016-10-03,Monthly Issuance,Silver
2613,26,Savings account,2016-10-03,Monthly Issuance,Silver
15,70,Savings account,2016-10-02,Monthly Issuance,Silver
3237,20,Salary account,2016-10-02,Monthly Issuance,Silver
3618,29,Savings account,2016-09-29,Monthly Issuance,Silver
1016,40,Salary account,2016-09-29,Monthly Issuance,Silver
3171,61,NRI account,2016-09-28,Monthly Issuance,Silver
228,5,NRI account,2016-09-28,Monthly Issuance,Silver
1052,61,Salary account,2016-09-27,Monthly Issuance,Silver
10227,62,Salary account,2016-09-27,Issuance After Transaction,Gold
27,73,Savings account,2016-09-26,Monthly Issuance,Silver
4511,33,Savings account,2016-09-26,Monthly Issuance,Silver
1453,61,Savings account,2016-09-25,Weekly Issuance,Diamond
3977,7,Salary account,2016-09-25,Monthly Issuance,Silver
8982,64,NRI account,2016-09-25,Monthly Issuance,Silver
2617,1,Salary account,2016-09-24,Monthly Issuance,Silver
467,74,Salary account,2016-09-24,Monthly Issuance,Silver
4437,40,Savings account,2016-09-24,Monthly Issuance,Silver
3505,46,NRI account,2016-09-23,Monthly Issuance,Silver
1804,20,Salary account,2016-09-23,Weekly Issuance,Diamond
39,36,NRI account,2016-09-22,Monthly Issuance,Silver
1811,40,Salary account,2016-09-22,Monthly Issuance,Silver
3822,8,NRI account,2016-09-22,Monthly Issuance,Silver
1404,7,Salary account,2016-09-22,Weekly Issuance,Diamond
517,76,Salary account,2016-09-22,Monthly Issuance,Silver
1440,55,NRI account,2016-09-22,Monthly Issuance,Silver
854,62,Savings account,2016-09-21,Monthly Issuance,Silver
1831,1,Salary account,2016-09-21,Monthly Issuance,Silver
3268,21,Savings account,2016-09-20,Monthly Issuance,Silver
1602,33,Salary account,2016-09-19,Monthly Issuance,Silver
2958,48,Salary account,2016-09-19,Monthly Issuance,Silver
3408,62,NRI account,2016-09-19,Monthly Issuance,Silver
153,77,NRI account,2016-09-19,Monthly Issuance,Silver
8489,19,Salary account,2016-09-18,Monthly Issuance,Silver
837,46,Salary account,2016-09-18,Monthly Issuance,Silver
8759,1,NRI account,2016-09-18,Monthly Issuance,Silver
34,67,Savings account,2016-09-17,Weekly Issuance,Diamond
7133,1,Salary account,2016-09-17,Monthly Issuance,Silver
699,1,Salary account,2016-09-17,Monthly Issuance,Silver
2282,29,NRI account,2016-09-17,Weekly Issuance,Diamond
2987,18,NRI account,2016-09-16,Monthly Issuance,Silver
857,77,Salary account,2016-09-16,Monthly Issuance,Silver
3042,10,Salary account,2016-09-16,Monthly Issuance,Silver
2695,16,Savings account,2016-09-16,Monthly Issuance,Silver
2849,1,Savings account,2016-09-16,Monthly Issuance,Silver
2802,1,NRI account,2016-09-16,Monthly Issuance,Silver
2671,1,Salary account,2016-09-15,Monthly Issuance,Silver
1705,70,Salary account,2016-09-15,Monthly Issuance,Silver
3028,27,Salary account,2016-09-15,Monthly Issuance,Silver
3310,25,Savings account,2016-09-15,Monthly Issuance,Silver
6715,48,Salary account,2016-09-15,Weekly Issuance,Diamond
3255,1,Salary account,2016-09-15,Monthly Issuance,Silver
3751,9,NRI account,2016-09-15,Monthly Issuance,Silver
7774,74,Salary account,2016-09-14,Issuance After Transaction,Gold
1547,72,NRI account,2016-09-14,Monthly Issuance,Silver
1079,74,Savings account,2016-09-14,Monthly Issuance,Silver
3863,15,Salary account,2016-09-14,Monthly Issuance,Silver
3480,58,Savings account,2016-09-14,Monthly Issuance,Silver
10940,50,NRI account,2016-09-13,Monthly Issuance,Silver
9337,30,Salary account,2016-09-13,Monthly Issuance,Silver
861,22,NRI account,2016-09-13,Monthly Issuance,Silver
10440,72,Savings account,2016-09-13,Monthly Issuance,Silver
10036,1,Savings account,2016-09-13,Monthly Issuance,Silver
1234,6,Salary account,2016-09-13,Monthly Issuance,Silver
1146,67,Savings account,2016-09-12,Monthly Issuance,Silver
8564,68,Salary account,2016-09-12,Monthly Issuance,Silver
750,73,Salary account,2016-09-12,Monthly Issuance,Silver
2150,37,Salary account,2016-09-12,Monthly Issuance,Silver
1410,74,Salary account,2016-09-11,Monthly Issuance,Silver
1487,66,Savings account,2016-09-10,Monthly Issuance,Silver
3157,77,Salary account,2016-09-10,Monthly Issuance,Silver
4414,24,Salary account,2016-09-10,Monthly Issuance,Silver
2302,24,Salary account,2016-09-10,Monthly Issuance,Silver
2907,70,Salary account,2016-09-09,Monthly Issuance,Silver
1091,16,NRI account,2016-09-09,Monthly Issuance,Silver
6930,41,Savings account,2016-09-08,Monthly Issuance,Silver
1107,42,Savings account,2016-09-08,Monthly Issuance,Silver
8475,4,NRI account,2016-09-08,Monthly Issuance,Silver
3575,7,NRI account,2016-09-08,Monthly Issuance,Silver
2691,69,NRI account,2016-09-08,Monthly Issuance,Silver
3323,13,NRI account,2016-09-08,Monthly Issuance,Silver
2428,72,Salary account,2016-09-08,Monthly Issuance,Silver
2649,2,Salary account,2016-09-08,Monthly Issuance,Silver
1689,55,NRI account,2016-09-07,Monthly Issuance,Silver
1197,68,Salary account,2016-09-07,Monthly Issuance,Silver
5952,50,Savings account,2016-09-07,Monthly Issuance,Silver
151,76,Salary account,2016-09-06,Monthly Issuance,Silver
1719,1,Savings account,2016-09-06,Monthly Issuance,Silver
3456,32,NRI account,2016-09-06,Monthly Issuance,Silver
2951,44,Savings account,2016-09-06,Monthly Issuance,Silver
7190,49,NRI account,2016-09-06,Monthly Issuance,Silver
1827,10,Savings account,2016-09-06,Monthly Issuance,Silver
7607,1,Savings account,2016-09-05,Monthly Issuance,Silver
117,31,Savings account,2016-09-05,Monthly Issuance,Silver
3509,2,Savings account,2016-09-05,Monthly Issuance,Silver
2020,13,NRI account,2016-09-04,Monthly Issuance,Silver
160,23,Salary account,2016-09-04,Monthly Issuance,Silver
8073,24,Salary account,2016-09-03,Issuance After Transaction,Gold
4463,67,Salary account,2016-09-03,Monthly Issuance,Silver
2082,36,Salary account,2016-09-03,Monthly Issuance,Silver
146,4,NRI account,2016-09-02,Monthly Issuance,Silver
2576,1,NRI account,2016-09-02,Monthly Issuance,Silver
3195,40,Savings account,2016-09-02,Monthly Issuance,Silver
3920,74,Savings account,2016-09-01,Monthly Issuance,Silver
3011,64,Salary account,2016-09-01,Monthly Issuance,Silver
1337,23,NRI account,2016-09-01,Monthly Issuance,Silver
2592,69,Salary account,2016-09-01,Monthly Issuance,Silver
172,13,Savings account,2016-08-30,Monthly Issuance,Silver
1694,6,NRI account,2016-08-29,Weekly Issuance,Diamond
721,76,NRI account,2016-08-29,Monthly Issuance,Silver
1106,20,Savings account,2016-08-29,Weekly Issuance,Diamond
3319,56,NRI account,2016-08-29,Monthly Issuance,Silver
10451,1,Salary account,2016-08-29,Monthly Issuance,Silver
2894,17,NRI account,2016-08-28,Monthly Issuance,Silver
2510,61,Savings account,2016-08-28,Monthly Issuance,Silver
389,30,Salary account,2016-08-28,Monthly Issuance,Silver
6051,56,NRI account,2016-08-28,Monthly Issuance,Silver
730,4,Salary account,2016-08-28,Monthly Issuance,Silver
1449,35,Salary account,2016-08-26,Monthly Issuance,Silver
950,49,NRI account,2016-08-26,Monthly Issuance,Silver
3361,45,Salary account,2016-08-26,Monthly Issuance,Silver
3837,48,Salary account,2016-08-26,Issuance After Transaction,Gold
33,22,Salary account,2016-08-26,Monthly Issuance,Silver
162,60,NRI account,2016-08-25,Monthly Issuance,Silver
5011,31,NRI account,2016-08-25,Monthly Issuance,Silver
965,20,Savings account,2016-08-25,Monthly Issuance,Silver
1305,57,Savings account,2016-08-25,Monthly Issuance,Silver
815,56,NRI account,2016-08-25,Monthly Issuance,Silver
6030,47,NRI account,2016-08-24,Monthly Issuance,Silver
3407,28,NRI account,2016-08-24,Monthly Issuance,Silver
1761,24,NRI account,2016-08-24,Monthly Issuance,Silver
3306,75,Salary account,2016-08-24,Monthly Issuance,Silver
1513,30,Salary account,2016-08-23,Monthly Issuance,Silver
3053,11,NRI account,2016-08-23,Monthly Issuance,Silver
1057,13,NRI account,2016-08-23,Monthly Issuance,Silver
3477,71,Savings account,2016-08-22,Monthly Issuance,Silver
3868,43,NRI account,2016-08-21,Monthly Issuance,Silver
9869,12,NRI account,2016-08-21,Monthly Issuance,Silver
1875,44,NRI account,2016-08-21,Monthly Issuance,Silver
8212,52,Salary account,2016-08-21,Issuance After Transaction,Gold
274,76,NRI account,2016-08-20,Monthly Issuance,Silver
552,14,NRI account,2016-08-20,Monthly Issuance,Silver
2417,44,NRI account,2016-08-20,Monthly Issuance,Silver
978,73,Salary account,2016-08-18,Monthly Issuance,Silver
2771,37,Savings account,2016-08-18,Monthly Issuance,Silver
3891,1,Savings account,2016-08-18,Monthly Issuance,Silver
9236,11,NRI account,2016-08-18,Monthly Issuance,Silver
3221,5,NRI account,2016-08-17,Monthly Issuance,Silver
2616,1,Salary account,2016-08-17,Monthly Issuance,Silver
2137,4,Savings account,2016-08-17,Issuance After Transaction,Gold
3113,67,NRI account,2016-08-16,Monthly Issuance,Silver
5481,52,Savings account,2016-08-16,Monthly Issuance,Silver
3035,15,NRI account,2016-08-16,Weekly Issuance,Diamond
942,9,Salary account,2016-08-16,Monthly Issuance,Silver
1779,33,NRI account,2016-08-15,Monthly Issuance,Silver
1912,64,NRI account,2016-08-15,Monthly Issuance,Silver
238,6,Savings account,2016-08-15,Monthly Issuance,Silver
3220,29,Salary account,2016-08-14,Monthly Issuance,Silver
1023,21,Salary account,2016-08-13,Monthly Issuance,Silver
3683,33,Savings account,2016-08-13,Monthly Issuance,Silver
1401,1,Salary account,2016-08-12,Monthly Issuance,Silver
541,61,NRI account,2016-08-12,Monthly Issuance,Silver
3792,10,Salary account,2016-08-11,Monthly Issuance,Silver
523,1,NRI account,2016-08-11,Monthly Issuance,Silver
3808,38,Savings account,2016-08-11,Monthly Issuance,Silver
3166,71,Salary account,2016-08-10,Monthly Issuance,Silver
11021,1,Salary account,2016-08-10,Monthly Issuance,Silver
1701,1,Savings account,2016-08-10,Monthly Issuance,Silver
3613,43,Salary account,2016-08-10,Monthly Issuance,Silver
3600,27,Savings account,2016-08-10,Monthly Issuance,Silver
3850,8,Salary account,2016-08-09,Monthly Issuance,Silver
5366,70,Savings account,2016-08-09,Monthly Issuance,Silver
747,39,NRI account,2016-08-09,Monthly Issuance,Silver
26,52,Savings account,2016-08-08,Monthly Issuance,Silver
657,47,Salary account,2016-08-08,Monthly Issuance,Silver
3538,58,Salary account,2016-08-08,Monthly Issuance,Silver
2167,16,Salary account,2016-08-08,Monthly Issuance,Silver
3127,66,NRI account,2016-08-08,Monthly Issuance,Silver
47,45,NRI account,2016-08-08,Monthly Issuance,Silver
2542,21,NRI account,2016-08-07,Monthly Issuance,Silver
1136,12,Savings account,2016-08-07,Monthly Issuance,Silver
1589,37,NRI account,2016-08-07,Monthly Issuance,Silver
3136,69,Savings account,2016-08-07,Monthly Issuance,Silver
3547,54,NRI account,2016-08-07,Monthly Issuance,Silver
3656,53,Savings account,2016-08-06,Monthly Issuance,Silver
2038,42,Salary account,2016-08-06,Monthly Issuance,Silver
3699,50,NRI account,2016-08-05,Monthly Issuance,Silver
816,52,Salary account,2016-08-05,Monthly Issuance,Silver
7857,75,Savings account,2016-08-04,Monthly Issuance,Silver
6636,72,Savings account,2016-08-04,Weekly Issuance,Diamond
601,29,Savings account,2016-08-04,Monthly Issuance,Silver
3298,29,Salary account,2016-08-04,Monthly Issuance,Silver
2938,1,Savings account,2016-08-04,Monthly Issuance,Silver
2199,1,Salary account,2016-08-04,Monthly Issuance,Silver
3745,5,NRI account,2016-08-04,Monthly Issuance,Silver
9041,1,Savings account,2016-08-03,Monthly Issuance,Silver
2620,22,Salary account,2016-08-03,Monthly Issuance,Silver
3609,28,Savings account,2016-08-03,Monthly Issuance,Silver
1382,48,Savings account,2016-08-03,Monthly Issuance,Silver
930,41,Salary account,2016-08-03,Monthly Issuance,Silver
1925,12,NRI account,2016-08-03,Monthly Issuance,Silver
1834,62,Salary account,2016-08-03,Monthly Issuance,Silver
1507,35,NRI account,2016-08-03,Monthly Issuance,Silver
4000,7,Savings account,2016-08-02,Monthly Issuance,Silver
3580,43,NRI account,2016-08-01,Monthly Issuance,Silver
7819,38,Salary account,2016-08-01,Monthly Issuance,Silver
759,23,Salary account,2016-08-01,Monthly Issuance,Silver
6363,74,NRI account,2016-08-01,Monthly Issuance,Silver
3738,51,NRI account,2016-08-01,Monthly Issuance,Silver
3720,36,Savings account,2016-07-30,Monthly Issuance,Silver
574,70,NRI account,2016-07-30,Monthly Issuance,Silver
1429,57,Salary account,2016-07-30,Monthly Issuance,Silver
403,1,NRI account,2016-07-29,Monthly Issuance,Silver
445,63,NRI account,2016-07-29,Weekly Issuance,Diamond
186,1,NRI account,2016-07-29,Weekly Issuance,Diamond
7485,39,NRI account,2016-07-28,Monthly Issuance,Silver
2088,4,Savings account,2016-07-28,Monthly Issuance,Silver
225,1,Savings account,2016-07-28,Monthly Issuance,Silver
1630,72,NRI account,2016-07-28,Monthly Issuance,Silver
3982,26,Savings account,2016-07-27,Monthly Issuance,Silver
2701,71,Savings account,2016-07-27,Monthly Issuance,Silver
3629,48,Salary account,2016-07-27,Monthly Issuance,Silver
2841,71,NRI account,2016-07-27,Monthly Issuance,Silver
563,53,Savings account,2016-07-27,Monthly Issuance,Silver
2732,5,Savings account,2016-07-27,Monthly Issuance,Silver
1297,70,Salary account,2016-07-27,Monthly Issuance,Silver
3287,18,NRI account,2016-07-26,Monthly Issuance,Silver
6226,74,NRI account,2016-07-26,Weekly Issuance,Diamond
2123,64,Salary account,2016-07-26,Monthly Issuance,Silver
207,2,NRI account,2016-07-25,Monthly Issuance,Silver
3212,70,Salary account,2016-07-25,Monthly Issuance,Silver
4035,1,NRI account,2016-07-25,Monthly Issuance,Silver
1268,74,Salary account,2016-07-25,Monthly Issuance,Silver
9833,20,Salary account,2016-07-24,Monthly Issuance,Silver
2253,74,Savings account,2016-07-24,Monthly Issuance,Silver
1069,70,NRI account,2016-07-24,Monthly Issuance,Silver
1201,61,Savings account,2016-07-23,Monthly Issuance,Silver
4478,70,Savings account,2016-07-23,Monthly Issuance,Silver
2915,57,Savings account,2016-07-23,Monthly Issuance,Silver
2513,70,Salary account,2016-07-22,Monthly Issuance,Silver
3493,63,Salary account,2016-07-22,Monthly Issuance,Silver
3267,64,Savings account,2016-07-21,Monthly Issuance,Silver
3222,4,Savings account,2016-07-21,Monthly Issuance,Silver
408,41,Savings account,2016-07-21,Monthly Issuance,Silver
2818,40,Savings account,2016-07-21,Monthly Issuance,Silver
6273,38,Salary account,2016-07-21,Monthly Issuance,Silver
1116,1,Savings account,2016-07-20,Monthly Issuance,Silver
5700,42,Salary account,2016-07-20,Monthly Issuance,Silver
757,50,NRI account,2016-07-19,Monthly Issuance,Silver
400,28,NRI account,2016-07-17,Monthly Issuance,Silver
1902,50,Salary account,2016-07-17,Weekly Issuance,Diamond
3241,44,Savings account,2016-07-16,Monthly Issuance,Silver
3465,1,Savings account,2016-07-16,Monthly Issuance,Silver
3152,1,Savings account,2016-07-16,Monthly Issuance,Silver
1497,1,NRI account,2016-07-16,Monthly Issuance,Silver
3078,1,Salary account,2016-07-16,Monthly Issuance,Silver
9703,68,Savings account,2016-07-15,Monthly Issuance,Silver
234,73,NRI account,2016-07-15,Monthly Issuance,Silver
3000,28,Salary account,2016-07-14,Monthly Issuance,Silver
3955,64,NRI account,2016-07-14,Monthly Issuance,Silver
1544,69,NRI account,2016-07-14,Monthly Issuance,Silver
1892,28,Salary account,2016-07-13,Monthly Issuance,Silver
3413,70,NRI account,2016-07-13,Monthly Issuance,Silver
3654,47,Salary account,2016-07-13,Monthly Issuance,Silver
1416,66,Salary account,2016-07-12,Weekly Issuance,Diamond
3277,36,Salary account,2016-07-12,Monthly Issuance,Silver
2213,68,Savings account,2016-07-11,Monthly Issuance,Silver
1062,6,Salary account,2016-07-11,Monthly Issuance,Silver
273,24,NRI account,2016-07-11,Issuance After Transaction,Gold
10320,68,Savings account,2016-07-11,Monthly Issuance,Silver
1684,32,NRI account,2016-07-10,Weekly Issuance,Diamond
3748,1,Savings account,2016-07-10,Monthly Issuance,Silver
3882,10,NRI account,2016-07-09,Monthly Issuance,Silver
4159,74,Savings account,2016-07-09,Monthly Issuance,Silver
907,41,Savings account,2016-07-09,Monthly Issuance,Silver
1411,54,Salary account,2016-07-09,Monthly Issuance,Silver
3939,70,Salary account,2016-07-08,Monthly Issuance,Silver
2584,50,NRI account,2016-07-08,Monthly Issuance,Silver
2336,39,Savings account,2016-07-08,Monthly Issuance,Silver
2078,62,Salary account,2016-07-08,Monthly Issuance,Silver
8027,44,Salary account,2016-07-07,Weekly Issuance,Diamond
3261,1,Savings account,2016-07-07,Monthly Issuance,Silver
35,75,Savings account,2016-07-07,Monthly Issuance,Silver
2186,63,Salary account,2016-07-07,Monthly Issuance,Silver
1566,73,Savings account,2016-07-07,Monthly Issuance,Silver
78,74,NRI account,2016-07-07,Monthly Issuance,Silver
9472,1,Savings account,2016-07-06,Weekly Issuance,Diamond
368,77,Salary account,2016-07-06,Monthly Issuance,Silver
1425,76,Savings account,2016-07-06,Monthly Issuance,Silver
4352,2,NRI account,2016-07-05,Monthly Issuance,Silver
1322,17,Salary account,2016-07-05,Monthly Issuance,Silver
1852,35,Salary account,2016-07-05,Monthly Issuance,Silver
8173,11,Salary account,2016-07-05,Monthly Issuance,Silver
2705,63,Salary account,2016-07-05,Issuance After Transaction,Gold
381,68,NRI account,2016-07-04,Monthly Issuance,Silver
3778,52,Savings account,2016-07-04,Monthly Issuance,Silver
1118,48,Salary account,2016-07-04,Monthly Issuance,Silver
1145,31,Savings account,2016-07-03,Monthly Issuance,Silver
2298,31,NRI account,2016-07-03,Monthly Issuance,Silver
929,54,Savings account,2016-07-03,Monthly Issuance,Silver
1861,54,Salary account,2016-07-02,Monthly Issuance,Silver
2464,33,NRI account,2016-07-02,Issuance After Transaction,Gold
2736,72,Savings account,2016-07-02,Monthly Issuance,Silver
2552,52,Salary account,2016-07-01,Monthly Issuance,Silver
3435,59,Savings account,2016-07-01,Monthly Issuance,Silver
5215,55,Savings account,2016-07-01,Monthly Issuance,Silver
36,1,Salary account,2016-07-01,Monthly Issuance,Silver
2687,76,NRI account,2016-07-01,Monthly Issuance,Silver
902,74,NRI account,2016-06-29,Monthly Issuance,Silver
630,71,Salary account,2016-06-29,Monthly Issuance,Silver
3096,68,Salary account,2016-06-29,Monthly Issuance,Silver
9034,1,Savings account,2016-06-28,Monthly Issuance,Silver
1930,3,Savings account,2016-06-27,Monthly Issuance,Silver
2411,69,NRI account,2016-06-27,Monthly Issuance,Silver
3775,19,Salary account,2016-06-27,Monthly Issuance,Silver
2697,8,Savings account,2016-06-26,Monthly Issuance,Silver
8129,45,Savings account,2016-06-26,Monthly Issuance,Silver
3954,22,Salary account,2016-06-25,Monthly Issuance,Silver
885,1,Savings account,2016-06-25,Monthly Issuance,Silver
1451,64,Savings account,2016-06-24,Monthly Issuance,Silver
2940,54,NRI account,2016-06-24,Monthly Issuance,Silver
1837,23,NRI account,2016-06-24,Monthly Issuance,Silver
886,1,Salary account,2016-06-23,Monthly Issuance,Silver
5228,77,Savings account,2016-06-23,Issuance After Transaction,Gold
702,12,Savings account,2016-06-23,Monthly Issuance,Silver
300,1,NRI account,2016-06-23,Monthly Issuance,Silver
3521,75,Savings account,2016-06-22,Monthly Issuance,Silver
3786,21,NRI account,2016-06-22,Monthly Issuance,Silver
5120,1,Salary account,2016-06-21,Monthly Issuance,Silver
738,34,Salary account,2016-06-21,Monthly Issuance,Silver
1299,1,Salary account,2016-06-21,Monthly Issuance,Silver
148,8,NRI account,2016-06-21,Monthly Issuance,Silver
899,72,Savings account,2016-06-21,Monthly Issuance,Silver
4894,14,NRI account,2016-06-20,Monthly Issuance,Silver
3969,39,NRI account,2016-06-20,Monthly Issuance,Silver
1277,31,Salary account,2016-06-20,Monthly Issuance,Silver
773,15,Savings account,2016-06-19,Monthly Issuance,Silver
2554,36,Salary account,2016-06-18,Monthly Issuance,Silver
2933,10,Salary account,2016-06-18,Monthly Issuance,Silver
1998,1,NRI account,2016-06-17,Monthly Issuance,Silver
9093,47,Salary account,2016-06-16,Monthly Issuance,Silver
432,46,NRI account,2016-06-16,Monthly Issuance,Silver
2880,71,Salary account,2016-06-16,Monthly Issuance,Silver
5767,72,Savings account,2016-06-16,Monthly Issuance,Silver
2779,73,Savings account,2016-06-15,Monthly Issuance,Silver
135,75,Savings account,2016-06-15,Monthly Issuance,Silver
446,50,NRI account,2016-06-15,Monthly Issuance,Silver
3246,54,NRI account,2016-06-14,Monthly Issuance,Silver
1475,1,NRI account,2016-06-14,Weekly Issuance,Diamond
3133,66,Salary account,2016-06-14,Monthly Issuance,Silver
4171,28,Savings account,2016-06-12,Monthly Issuance,Silver
433,20,Savings account,2016-06-12,Monthly Issuance,Silver
1373,47,Salary account,2016-06-12,Monthly Issuance,Silver
3771,22,Salary account,2016-06-11,Monthly Issuance,Silver
1978,57,Salary account,2016-06-11,Weekly Issuance,Diamond
2022,72,NRI account,2016-06-11,Monthly Issuance,Silver
3542,49,Savings account,2016-06-11,Monthly Issuance,Silver
1515,11,Savings account,2016-06-11,Monthly Issuance,Silver
10266,54,NRI account,2016-06-10,Monthly Issuance,Silver
1990,1,Salary account,2016-06-09,Monthly Issuance,Silver
2388,30,Salary account,2016-06-09,Monthly Issuance,Silver
3566,21,Salary account,2016-06-09,Monthly Issuance,Silver
701,69,Salary account,2016-06-08,Monthly Issuance,Silver
6281,56,Savings account,2016-06-08,Monthly Issuance,Silver
306,16,Salary account,2016-06-08,Monthly Issuance,Silver
1207,67,Savings account,2016-06-08,Monthly Issuance,Silver
1247,25,NRI account,2016-06-08,Monthly Issuance,Silver
5343,64,Savings account,2016-06-08,Monthly Issuance,Silver
5129,68,Savings account,2016-06-08,Monthly Issuance,Silver
3713,14,NRI account,2016-06-08,Weekly Issuance,Diamond
2327,19,Salary account,2016-06-08,Monthly Issuance,Silver
774,1,Savings account,2016-06-08,Monthly Issuance,Silver
2741,15,Savings account,2016-06-07,Monthly Issuance,Silver
4427,32,Salary account,2016-06-07,Monthly Issuance,Silver
3682,70,Salary account,2016-06-07,Monthly Issuance,Silver
2862,33,Salary account,2016-06-07,Monthly Issuance,Silver
3032,5,Savings account,2016-06-07,Monthly Issuance,Silver
2176,67,Savings account,2016-06-06,Monthly Issuance,Silver
8934,51,Savings account,2016-06-06,Monthly Issuance,Silver
1999,70,Salary account,2016-06-06,Monthly Issuance,Silver
3072,8,Salary account,2016-06-05,Monthly Issuance,Silver
2146,31,Salary account,2016-06-05,Monthly Issuance,Silver
4576,27,Savings account,2016-06-05,Monthly Issuance,Silver
3258,53,Savings account,2016-06-05,Monthly Issuance,Silver
1285,65,NRI account,2016-06-04,Monthly Issuance,Silver
3670,27,Salary account,2016-06-04,Monthly Issuance,Silver
1743,51,NRI account,2016-06-04,Monthly Issuance,Silver
2534,61,Salary account,2016-06-03,Monthly Issuance,Silver
1018,7,Savings account,2016-06-03,Monthly Issuance,Silver
327,54,Salary account,2016-06-02,Monthly Issuance,Silver
2068,21,Savings account,2016-06-02,Monthly Issuance,Silver
4448,60,Salary account,2016-06-02,Monthly Issuance,Silver
640,32,Savings account,2016-06-02,Monthly Issuance,Silver
510,1,Savings account,2016-06-02,Weekly Issuance,Diamond
165,25,NRI account,2016-06-01,Monthly Issuance,Silver
1617,45,NRI account,2016-06-01,Monthly Issuance,Silver
2962,1,NRI account,2016-05-30,Monthly Issuance,Silver
2029,55,Salary account,2016-05-29,Monthly Issuance,Silver
10911,1,NRI account,2016-05-29,Weekly Issuance,Diamond
2467,33,NRI account,2016-05-29,Monthly Issuance,Silver
5546,43,Savings account,2016-05-28,Monthly Issuance,Silver
3888,39,Savings account,2016-05-27,Monthly Issuance,Silver
1584,30,Savings account,2016-05-27,Monthly Issuance,Silver
3063,72,Savings account,2016-05-26,Monthly Issuance,Silver
18,43,Savings account,2016-05-26,Weekly Issuance,Diamond
11320,44,Savings account,2016-05-26,Monthly Issuance,Silver
1786,1,NRI account,2016-05-25,Monthly Issuance,Silver
1272,40,Salary account,2016-05-25,Weekly Issuance,Diamond
2436,67,Savings account,2016-05-25,Monthly Issuance,Silver
3796,53,Savings account,2016-05-25,Monthly Issuance,Silver
119,27,NRI account,2016-05-25,Monthly Issuance,Silver
1534,1,Savings account,2016-05-24,Monthly Issuance,Silver
334,1,NRI account,2016-05-24,Monthly Issuance,Silver
1851,55,Salary account,2016-05-23,Monthly Issuance,Silver
3844,67,NRI account,2016-05-23,Monthly Issuance,Silver
1442,23,NRI account,2016-05-23,Monthly Issuance,Silver
3064,40,Salary account,2016-05-23,Monthly Issuance,Silver
3558,4,NRI account,2016-05-23,Monthly Issuance,Silver
23,30,Savings account,2016-05-22,Monthly Issuance,Silver
2645,54,Savings account,2016-05-22,Monthly Issuance,Silver
2991,19,Savings account,2016-05-22,Monthly Issuance,Silver
3469,76,Salary account,2016-05-22,Monthly Issuance,Silver
5385,44,Salary account,2016-05-21,Weekly Issuance,Diamond
1652,74,NRI account,2016-05-20,Monthly Issuance,Silver
3099,70,Savings account,2016-05-20,Monthly Issuance,Silver
11111,1,Salary account,2016-05-20,Monthly Issuance,Silver
9591,74,Savings account,2016-05-20,Monthly Issuance,Silver
9828,11,Savings account,2016-05-20,Monthly Issuance,Silver
1180,20,NRI account,2016-05-19,Monthly Issuance,Silver
2758,70,Savings account,2016-05-19,Monthly Issuance,Silver
2711,58,NRI account,2016-05-19,Monthly Issuance,Silver
4225,55,Salary account,2016-05-18,Monthly Issuance,Silver
1412,64,Salary account,2016-05-18,Monthly Issuance,Silver
1937,36,Salary account,2016-05-18,Monthly Issuance,Silver
991,39,NRI account,2016-05-18,Monthly Issuance,Silver
3210,1,NRI account,2016-05-17,Monthly Issuance,Silver
489,16,NRI account,2016-05-17,Monthly Issuance,Silver
947,59,NRI account,2016-05-17,Monthly Issuance,Silver
3284,64,NRI account,2016-05-17,Monthly Issuance,Silver
1610,52,Savings account,2016-05-17,Monthly Issuance,Silver
863,71,Salary account,2016-05-16,Monthly Issuance,Silver
3181,42,Salary account,2016-05-16,Monthly Issuance,Silver
555,24,Salary account,2016-05-15,Monthly Issuance,Silver
3173,39,Salary account,2016-05-15,Monthly Issuance,Silver
1334,74,Savings account,2016-05-14,Monthly Issuance,Silver
3649,54,NRI account,2016-05-14,Monthly Issuance,Silver
2321,35,Salary account,2016-05-13,Monthly Issuance,Silver
1782,8,Salary account,2016-05-12,Monthly Issuance,Silver
751,3,Salary account,2016-05-12,Monthly Issuance,Silver
2061,24,Savings account,2016-05-12,Monthly Issuance,Silver
8261,13,Salary account,2016-05-12,Monthly Issuance,Silver
2410,54,Salary account,2016-05-11,Monthly Issuance,Silver
2523,10,Salary account,2016-05-11,Monthly Issuance,Silver
790,54,NRI account,2016-05-11,Monthly Issuance,Silver
2583,62,NRI account,2016-05-11,Monthly Issuance,Silver
1658,73,Salary account,2016-05-10,Monthly Issuance,Silver
44,32,NRI account,2016-05-10,Monthly Issuance,Silver
1039,70,Savings account,2016-05-10,Weekly Issuance,Diamond
1071,68,Savings account,2016-05-10,Weekly Issuance,Diamond
1603,1,Salary account,2016-05-09,Monthly Issuance,Silver
1887,68,Salary account,2016-05-09,Monthly Issuance,Silver
1644,1,NRI account,2016-05-09,Monthly Issuance,Silver
